ID,Response
ID_ZPMABNVX,0.07356353251588299
ID_WFE91NAA,0.39812547777443197
ID_JV11RBRK,0.03475531619969149
ID_6B7SVKY9,0.33359140122705677
ID_GOVUZ545,0.11730827745493348
ID_A3SFW973,0.046205303053387124
ID_HERGG0GD,0.008352548546420733
ID_S36UV4BY,0.009500563010838532
ID_9E10P1ZZ,0.06574922668713754
ID_2840OCS5,0.010492288090826103
ID_JCTOSHNK,0.17081536779041212
ID_9LLVM41O,0.21623043962981287
ID_TDCG3QVS,0.18339707204318093
ID_2RE3UL3M,0.7070116644468197
ID_62X1U1Q9,0.021190631302705355
ID_79N73FHZ,0.09874298658930046
ID_CUSB2F0K,0.1991886650987373
ID_9EAC9BLH,0.5861807930097245
ID_KQNSDF1S,0.062260991856696556
ID_30PH2BQB,0.05173111516328559
ID_1ROZENIZ,0.765617336406595
ID_14DP6I2K,0.5221787337078639
ID_YBNSBULG,0.19494255420250245
ID_EN6J3AN0,0.8962520108976996
ID_YLNY205A,0.20328544021329784
ID_JN69O071,0.5968139157550298
ID_HMQNRSKW,0.05127452671232992
ID_94W19YVD,0.7028552985690346
ID_3QFCADD4,0.37020137869004544
ID_7SQGAJEV,0.030994977171712956
ID_ORL3J2MS,0.1436387093815797
ID_ZZP16F3C,0.15300615990766603
ID_F1OA5IFK,0.21903874054330025
ID_88ZZH3F8,0.010490542677237818
ID_ECUNIT20,0.7578217017827764
ID_BSF2BAKD,0.06617453968242956
ID_2VMFU08P,0.8305863323603809
ID_F49IFMQZ,0.03521552065837873
ID_S86IE9EC,0.021874162921422004
ID_LXLOIXGQ,0.03299532907764829
ID_QCJ01BWI,0.030103190930744712
ID_MOW0IJ2P,0.06408890895678931
ID_YP1AKCV3,0.03944857885928877
ID_KVSACQLG,0.2912197459281535
ID_11N5AFNU,0.0833659398651226
ID_IQZYXI8F,0.7154309358985178
ID_36930STY,0.05072481752419378
ID_D89BUNFW,0.01361510318071997
ID_7BGL0ZAA,0.4468451252735847
ID_F1GDNP7N,0.08769385456513648
ID_Q2XRKOZL,0.008730887826582774
ID_BHN7VSWC,0.2360688328455569
ID_8429NU7K,0.8266947713292762
ID_I2DHJB1L,0.27744347265216057
ID_WKHK4001,0.010274193674002874
ID_5OBUZA1O,0.022658877709019132
ID_41LLBNJQ,0.021149646606798404
ID_KEOWXCCD,0.36662025395248543
ID_0KMNSZWV,0.038009044310680945
ID_UTLEFRXM,0.09524443156851493
ID_16MG7LYH,0.41342022558889413
