ID,Response
ID_ZPMABNVX,0.07435251137511589
ID_WFE91NAA,0.2876891498108675
ID_JV11RBRK,0.06625819549177601
ID_6B7SVKY9,0.26699719702753955
ID_GOVUZ545,0.12791834649796088
ID_A3SFW973,0.07303521681317576
ID_HERGG0GD,0.03586205152779935
ID_S36UV4BY,0.039955075402467156
ID_9E10P1ZZ,0.06491003723321262
ID_2840OCS5,0.03791100657734364
ID_JCTOSHNK,0.14717974391246672
ID_9LLVM41O,0.25546319956899277
ID_TDCG3QVS,0.16785008367079995
ID_2RE3UL3M,0.5328602776102581
ID_62X1U1Q9,0.046129425608689004
ID_79N73FHZ,0.09570974325484424
ID_CUSB2F0K,0.18951712927455172
ID_9EAC9BLH,0.4919884224020764
ID_KQNSDF1S,0.08201204919630241
ID_30PH2BQB,0.06671994232734427
ID_1ROZENIZ,0.6615619627622593
ID_14DP6I2K,0.481303246260115
ID_YBNSBULG,0.1665961772467512
ID_EN6J3AN0,0.7350100648029979
ID_YLNY205A,0.12653516695938907
ID_JN69O071,0.5261115305992097
ID_HMQNRSKW,0.07196060918332736
ID_94W19YVD,0.6311237879072316
ID_3QFCADD4,0.278476111133214
ID_7SQGAJEV,0.050683789954323946
ID_ORL3J2MS,0.22661310657845726
ID_ZZP16F3C,0.1204616811083697
ID_F1OA5IFK,0.13045783967772398
ID_88ZZH3F8,0.037169224300856965
ID_ECUNIT20,0.6131969827651689
ID_BSF2BAKD,0.0779286014421208
ID_2VMFU08P,0.7337218352309013
ID_F49IFMQZ,0.06000921570016797
ID_S86IE9EC,0.052782616217800726
ID_LXLOIXGQ,0.05759388624499843
ID_QCJ01BWI,0.06379702481896768
ID_MOW0IJ2P,0.08854461827880067
ID_YP1AKCV3,0.07352954376181638
ID_KVSACQLG,0.32924709744738634
ID_11N5AFNU,0.11481529756300872
ID_IQZYXI8F,0.5407772482985227
ID_36930STY,0.063891582886081
ID_D89BUNFW,0.03879942230721456
ID_7BGL0ZAA,0.30186018795501457
ID_F1GDNP7N,0.09217374558130566
ID_Q2XRKOZL,0.03785595755781098
ID_BHN7VSWC,0.21017118855790212
ID_8429NU7K,0.7125016119330179
ID_I2DHJB1L,0.2359559493498234
ID_WKHK4001,0.03719301392996638
ID_5OBUZA1O,0.053889175699495265
ID_41LLBNJQ,0.052209194002439854
ID_KEOWXCCD,0.2756504815186969
ID_0KMNSZWV,0.0527359752865814
ID_UTLEFRXM,0.10457747853160786
ID_16MG7LYH,0.27345365981326425
ID_H24QJ2Q8,0.06783561220718513
ID_NBFRZBCE,0.04725739944710361
ID_XGLL6MQE,0.2534448076933163
ID_3JEDHRBP,0.046391457517077975
ID_DYG2GME5,0.6587490915182099
ID_D0KRDI51,0.4362723149294222
ID_LK6SIOEA,0.18010044289192745
ID_XPY9XDOP,0.051071774113070345
ID_2OTU72O6,0.03538355659157409
ID_KKL65T9F,0.10207518027395195
ID_C6TEGBKE,0.594115208840724
ID_HW88QYQD,0.1677244638802523
ID_XWQRU9C4,0.040995508957265746
ID_QNQTI39I,0.038998736118835364
ID_LAGANIA8,0.5876694122728839
ID_SU9D6TMM,0.33039059331242177
ID_XZW6L3AQ,0.7641350440275108
ID_F1R1CDPL,0.1391238419461604
ID_SETTONXG,0.4728159434960437
ID_4FVVBY60,0.061083148023993325
ID_FSH3NSNE,0.27851906998282194
ID_MFK6E740,0.5288118195420884
ID_5JNNZ41M,0.039007039269882436
ID_FA3WWG6M,0.09719602552043814
ID_RUNUFFBD,0.05678459020383575
ID_QS6BK27S,0.041659058331214874
ID_M03QVVEJ,0.08680042483693126
ID_IYPIVY3M,0.07581788394944608
ID_ZQIN3XSK,0.03972150826571166
ID_C14G9DKZ,0.1687034919979107
ID_9I5N02TF,0.06345613098282313
ID_GOX7KLAY,0.08829833908575546
ID_UKIXMSOI,0.041995021962065206
ID_TQVUT0WV,0.04496685039393776
ID_MFF0OK76,0.4213623309848473
ID_I41JGE4L,0.13848162683624962
ID_MMMFQO70,0.04476492630301217
ID_QRQFCVY9,0.05274676631286964
ID_TZC3FVBF,0.18065208681929548
ID_4ZIJKL1Y,0.0484324784737729
ID_Z5PT2QQY,0.04979016338329464
ID_62KUVGO0,0.044163589588600026
ID_5EF89O6L,0.06389996190389155
ID_L1TNRLJV,0.03538607705549784
ID_88QP2O5S,0.04884276353186802
ID_RBIF9TW2,0.06887434723694935
ID_1R72D2C3,0.23852407830782968
ID_WPW63DHM,0.28612220410185407
ID_E0E4PSGZ,0.05865276039205704
ID_ZIOSHJQJ,0.03749073451937289
ID_S1VCN5D3,0.4232780916665425
ID_4THPGSRW,0.06204400677046007
ID_S5PA7FN5,0.07730845949733942
ID_QQIV3TL3,0.36047241756456266
