VehicleID,Amount (Million Naira)
VHL18518,5.4815000000000005
VHL17149,10.318132142857136
VHL10927,3.7551249999999965
VHL12909,4.688100000000002
VHL12348,11.936433333333337
VHL10798,32.792365277777776
VHL11022,2.3701999999999974
VHL12206,6.732404365079368
VHL11697,7.431499999999991
VHL12313,9.397990277777776
VHL13411,18.246866666666666
VHL14334,3.1073499999999985
VHL14302,6.040154761904763
VHL13979,5.407916666666665
VHL12272,2.2642785714285707
VHL15071,7.674500000000004
VHL19166,3.9350499999999995
VHL10471,3.0055999999999985
VHL18431,3.261
VHL12325,9.564533333333333
VHL15657,3.0689666666666664
VHL13667,26.86070833333333
VHL18913,6.1994
VHL13273,6.516299999999998
VHL16576,1.4649999999999996
VHL15506,2.7037000000000004
VHL10460,39.4705
VHL16050,2.2940999999999985
VHL17918,5.76317916666667
VHL12992,5.706
VHL10261,8.306909523809521
VHL18348,9.470497606560107
VHL11577,7.4521999999999995
VHL16957,4.375090000000001
VHL16165,12.378799999999996
VHL11441,3.9261999999999984
VHL19990,3.8695500000000003
VHL14072,5.155199999999993
VHL13637,2.0180000000000002
VHL10757,14.41559523809524
VHL12657,7.795000000000001
VHL19939,14.066038235620592
VHL12094,8.043028571428565
VHL17177,6.6004
VHL16720,13.466308333333336
VHL11478,30.038
VHL14386,9.427073809523813
VHL11341,9.770390476190482
VHL18683,8.325899999999997
VHL13430,17.247500000000013
VHL18932,4.0851083333333325
VHL17505,7.758923809523802
VHL16272,5.124988888888888
VHL14777,5.1778999999999975
VHL13186,11.07856428571428
VHL19383,1.6740000000000004
VHL14605,17.102999999999994
VHL11440,23.525800000000007
VHL14303,10.803771428571425
VHL19478,4.510099999999998
VHL17837,2.809149999999998
VHL12824,3.658899999999999
VHL17476,4.893500000000001
VHL18988,2.52463333333333
VHL19482,7.718533578921081
VHL13263,5.265699999999997
VHL17078,13.214150000000007
VHL19170,4.8581
VHL18070,3.092199999999998
VHL18061,17.92497380952381
VHL10726,3.3538000000000014
VHL19212,3.172599999999999
VHL13283,3.3589000000000038
VHL14023,8.835466666666669
VHL16973,43.382
VHL19653,34.109899999999996
VHL18605,12.689109740259742
VHL13287,9.087649999999998
VHL15719,1.774999999999998
VHL19636,5.905
VHL11009,8.519399999999997
VHL18087,3.532233333333333
VHL14422,5.736871428571428
VHL15789,25.986000000000008
VHL12369,6.150583333333336
VHL15812,4.306089285714286
VHL18767,214.715
VHL19271,40.68589285714285
VHL17403,3.6719916666666648
VHL12967,4.144166666666666
VHL19998,10.560604076479072
VHL12336,3.2483999999999993
VHL10328,4.072299999999997
VHL18908,2.7495666666666647
VHL11127,6.229000000000002
VHL12655,19.290039285714286
VHL19086,321.565
VHL10384,15.047399999999998
VHL15712,10.634483333333332
VHL11054,19.611499999999992
VHL16505,4.039199999999999
VHL10534,3.3805
VHL14120,3.7654499999999955
VHL10206,6.34838333333333
VHL13595,15.549367857142856
VHL15887,5.898974206349204
VHL12672,5.479633333333331
VHL19770,5.8275267475579975
VHL13026,18.768
VHL12635,12.179
VHL14014,7.602267063492056
VHL19238,3.351579563492064
VHL18156,5.8393
VHL13087,5.513500000000001
VHL13743,3.196699999999999
VHL19323,93.70708333333332
VHL16129,7.763083333333335
VHL17626,6.1519999999999975
VHL14525,1.6933
VHL15597,175.3561
VHL19429,7.3643972222222285
VHL14074,8.799100000000003
VHL17422,118.35235714285714
VHL11861,30.784000000000006
VHL19828,26.557500000000005
VHL14000,7.161124999999999
VHL12312,8.786459722222222
VHL16257,2.3145000000000007
VHL14859,4.092840476190477
VHL16048,4.088499999999995
VHL14039,2.3215666666666657
VHL10296,2.4706999999999977
VHL14949,1.8452000000000017
VHL17034,29.601700000000008
VHL17149,26.202576298701302
VHL19677,5.317899999999998
VHL14433,4.0705000000000044
VHL16582,6.884499999999998
VHL10059,6.476166666666674
VHL17140,13.361000000000006
VHL10364,5.464217261904761
VHL16932,4.569550000000001
VHL18587,5.410500000000001
VHL13635,1.7464333333333326
VHL18371,18.409499999999994
VHL19622,16.2922
VHL18669,8.620399999999997
VHL17359,2.136400000000002
VHL19788,12.084732619047621
VHL19078,18.70790714285712
VHL12673,2.7140000000000004
VHL17895,1.7622166666666645
VHL18950,22.571900000000007
VHL13562,40.455999999999996
VHL11306,9.021833333333332
VHL15496,5.106000000000002
VHL11927,16.065749999999998
VHL10392,31.357
VHL14124,5.258676785714285
VHL12586,8.668000000000001
VHL12895,5.4025
VHL18481,5.311008333333328
VHL11310,3.4456666666666678
VHL15810,3.142699999999999
VHL16037,11.055
VHL19627,33.91
VHL11152,15.195766666666666
VHL17698,28.13864285714286
VHL19815,74.46
VHL18192,3.091198809523811
VHL19720,2.9459999999999975
VHL11686,12.179300000000014
VHL18649,7.027435119047617
VHL12765,8.185916666666667
VHL10026,8.211099999999998
VHL11001,11.542777777777767
VHL13433,7.626950000000004
VHL17827,2.77523333333333
VHL12344,4.8579
VHL17308,64.2756
VHL18722,2.3137130952380947
VHL17199,6.958366666666665
VHL15338,3.9716749999999994
VHL16946,5.7886
VHL11039,2.379710714285715
VHL18017,11.597549999999998
VHL15945,18.126500000000004
VHL14724,3.7490333333333337
VHL15314,32.89744642857143
VHL14276,4.062099999999999
VHL17883,2.8498999999999994
VHL14385,17.419099999999982
VHL18665,1.3529999999999989
VHL15936,39.1775
VHL19518,7.375028571428572
VHL13530,2.214699999999998
VHL17861,1.3576499999999996
VHL10966,37.68795461760462
VHL11652,11.07856428571428
VHL16641,13.798000000000002
VHL12017,10.131016666666676
VHL14856,3.1981000000000006
VHL16801,5.0306000000000015
VHL16814,27.01324244505494
VHL13748,5.8275267475579975
VHL13104,13.808000000000009
VHL10022,26.41100000000001
VHL14787,3.5827999999999998
VHL19015,3.2651000000000034
VHL11089,4.427700000000002
VHL13873,5.515407382894882
VHL15486,32.72
VHL13253,1.5637
VHL15232,1.8618999999999994
VHL18914,6.055352380952378
VHL14922,5.16998333333333
VHL14541,3.972099999999998
VHL15820,19.18349999999999
VHL10710,5.049511670274169
VHL11752,2.2509
VHL13868,5.92862619047619
VHL17442,26.818666666666658
VHL14571,23.339499999999997
VHL17155,4.9463166666666645
VHL11093,8.306909523809521
VHL18280,4.466141666666669
VHL18425,5.341160000000002
VHL10175,2.251345238095237
VHL15307,12.012500000000003
VHL18062,7.415172222222224
VHL18972,2.856946428571428
VHL11185,5.417064880952382
VHL10343,4.65454285714286
VHL10450,5.067499999999998
VHL19621,6.956340613553115
VHL14502,5.006063311688313
VHL12768,5.7564
VHL19922,10.363959523809521
VHL10824,13.148833333333334
VHL16646,6.930399999999996
VHL15462,8.272093697968693
VHL15801,8.185916666666667
VHL10322,9.40347478354979
VHL15613,2.735033333333332
VHL17756,6.004179166666665
VHL16186,19.367591666666666
VHL19061,4.168833333333331
VHL13446,39.55817619047619
VHL10599,7.151764285714286
VHL18255,19.019666666666684
VHL17948,5.786449999999998
VHL17616,0.8641000000000004
VHL17664,44.68710000000001
VHL18299,3.4273666666666687
VHL18959,10.875750000000004
VHL10473,12.889349285714289
VHL17271,22.185963888888892
VHL19798,8.09146320063923
