VehicleID,Amount (Million Naira)
VHL18518,9.870606882764424
VHL17149,9.176580950396119
VHL10927,4.14514139847652
VHL12909,6.321552683143532
VHL12348,10.749525778959205
VHL10798,29.765953452110104
VHL11022,2.383912397115178
VHL12206,8.26558399864722
VHL11697,13.067733945808815
VHL12313,9.133666100931745
VHL13411,21.697360283456362
VHL14334,3.7559856943352528
VHL14302,6.37356371816755
VHL13979,4.5507481501586025
VHL12272,2.1407074456545425
VHL15071,8.917579026730483
VHL19166,4.451749730066885
VHL10471,3.1031980096520555
VHL18431,2.5321762567102284
VHL12325,7.914531676964546
VHL15657,3.440171204862781
VHL13667,24.99841869677177
VHL18913,5.927497228775857
VHL13273,9.12502776156503
VHL16576,0.9084687158010016
VHL15506,3.9746413138918113
VHL10460,54.594768954400024
VHL16050,1.5026241350571155
VHL17918,4.851806925316126
VHL12992,5.121355273711227
VHL10261,7.266901959153333
VHL18348,9.811539048916748
VHL11577,8.469824606033647
VHL16957,1.9699784511824927
VHL16165,14.269194100326748
VHL11441,4.190939829873675
VHL19990,3.1537211767930438
VHL14072,4.854035889566923
VHL13637,1.8705539494650882
VHL10757,12.337577785536112
VHL12657,9.522586041286004
VHL19939,16.754675946387305
VHL12094,11.21689566789848
VHL17177,5.227431424420387
VHL16720,16.207203010921916
VHL11478,38.974268207723846
VHL14386,10.987795738988117
VHL11341,12.256450495140555
VHL18683,8.338086288184098
VHL13430,16.41709979512223
VHL18932,2.970568618846639
VHL17505,8.047510956350314
VHL16272,5.438788378030628
VHL14777,4.440676483675803
VHL13186,8.865061506632763
VHL19383,1.6726399517928605
VHL14605,12.402712656598371
VHL11440,25.592931074466037
VHL14303,12.629306492986235
VHL19478,5.437733616847825
VHL17837,3.9722629379456733
VHL12824,3.642351445164708
VHL17476,5.832611948765603
VHL18988,2.051507771054653
VHL19482,6.739084104014641
VHL13263,4.07663212820438
VHL17078,7.452011136935255
VHL19170,2.4475781683771634
VHL18070,3.8598222604556183
VHL18061,15.974945312069405
VHL10726,2.79714728812134
VHL19212,2.506777504216277
VHL13283,2.92687238444421
VHL14023,10.034593335385336
VHL16973,41.313390871940825
VHL19653,15.874319791471857
VHL18605,11.812964224735191
VHL13287,10.55901314316759
VHL15719,3.02419893155463
VHL19636,5.634230238065318
VHL11009,13.422334394138186
VHL18087,2.4377201894812943
VHL14422,4.236439310943007
VHL15789,28.904528555054092
VHL12369,5.015963263626686
VHL15812,3.6511845646177745
VHL18767,160.9530587064224
VHL19271,29.5856653608703
VHL17403,3.096260018183597
VHL12967,4.8950025809889866
VHL19998,8.562705804108703
VHL12336,2.927719942826868
VHL10328,2.96168537728778
VHL18908,2.3720127843179197
VHL11127,7.594891611396141
VHL12655,16.877444142646098
VHL19086,125.7356474612621
VHL10384,13.292138908343475
VHL15712,15.39324471140662
VHL11054,19.714550566779913
VHL16505,4.63791666753761
VHL10534,3.0855697030428226
VHL14120,3.268152473570055
VHL10206,8.128234307540428
VHL13595,15.207308671956548
VHL15887,5.304452248335648
VHL12672,5.119222501022024
VHL19770,4.784670896468931
VHL13026,18.823981660028068
VHL12635,11.04591704111258
VHL14014,7.159264559158579
VHL19238,3.8670797554716088
VHL18156,6.965246099133279
VHL13087,6.516679930129544
VHL13743,3.1184566998833874
VHL19323,96.14966545979713
VHL16129,7.269635942678287
VHL17626,5.974377868558199
VHL14525,1.1692950183435182
VHL15597,99.18331516705416
VHL19429,8.575952416037312
VHL14074,9.385683543964685
VHL17422,119.7484621689772
VHL11861,30.27020790687775
VHL19828,23.727050789282288
VHL14000,4.573213595490363
VHL12312,5.745775290101228
VHL16257,2.8010934705473467
VHL14859,7.426158471391032
VHL16048,3.901177307609666
VHL14039,1.0452795365158436
VHL10296,2.0932987993546126
VHL14949,1.8584223975878864
VHL17034,23.042343448865267
VHL17149,22.940824911099604
VHL19677,7.044958521239018
VHL14433,5.348387172663751
VHL16582,6.010750471657152
VHL10059,10.62051726006047
VHL17140,16.794294665803477
VHL10364,5.120288378286358
VHL16932,5.562271876913131
VHL18587,5.8511498218842535
VHL13635,1.8266642928991819
VHL18371,20.86042585429485
VHL19622,12.931321513481453
VHL18669,10.341835459156298
VHL17359,1.8027222433303922
VHL19788,10.637690654000028
VHL19078,21.4244661625902
VHL12673,2.2692097430332927
VHL17895,1.9368497388970103
VHL18950,26.212228659114412
VHL13562,34.1372294617341
VHL11306,12.61016379891267
VHL15496,4.923922404118363
VHL11927,16.16783669560642
VHL10392,32.477475244319685
VHL14124,4.960653943447523
VHL12586,8.311191925365712
VHL12895,5.074337332505948
VHL18481,4.393742065016625
VHL11310,3.3410810682892746
VHL15810,3.289385001027469
VHL16037,9.762570505099855
VHL19627,38.166316095838454
VHL11152,17.873216842085405
VHL17698,29.100496935927225
VHL19815,52.12913053992726
VHL18192,3.1895066374040106
VHL19720,2.180144480410145
